,0
0,28.72
1,28.725
2,28.73
3,28.715
4,28.695
5,28.67
6,28.65
7,28.67
8,28.68
9,28.65
10,28.64
11,28.6425
12,28.6425
13,28.67
14,28.665
15,28.635
16,28.65
17,28.67
18,28.685
19,28.67
20,28.64
21,28.67
22,28.67
23,28.69
24,28.695
25,28.700000000000003
26,28.685
27,28.66
28,28.69
29,28.74
30,28.74
31,28.715
32,28.700000000000003
33,28.700000000000003
34,28.71
35,28.72
36,28.685
37,28.675
38,28.675
39,28.645
40,28.6
41,28.58
42,28.585
43,28.58
44,28.55
45,28.505
46,28.505
47,28.49
48,28.49
49,28.49
50,28.465
51,28.46
52,28.425
53,28.425
54,28.41
55,28.37
56,28.4
57,28.415
58,28.41
59,28.4
60,28.39
61,28.385
62,28.355
63,28.35
64,28.36
65,28.36
66,28.305
67,28.295
68,28.325
69,28.315
70,28.315
71,28.33
72,28.345
73,28.36
74,28.37
75,28.39
76,28.4
77,28.375
78,28.375
79,28.37
80,28.35
81,28.325
82,28.32
83,28.32
84,28.2925
85,28.3
86,28.3
87,28.28
88,28.28
89,28.285
90,28.28
91,28.28
92,28.28
93,28.265
94,28.26
95,28.31
96,28.335
97,28.33
98,28.345
99,28.345
100,28.33
101,28.32
102,28.33
103,28.375
104,28.37
105,28.34
106,28.39
107,28.455
108,28.46
109,28.46
110,28.465
111,28.475
112,28.505000000000003
113,28.525
114,28.525
115,28.53
116,28.525
117,28.52
118,28.52
119,28.565
120,28.615
121,28.62
122,28.635
123,28.66
124,28.655
125,28.65
126,28.675
127,28.71
128,28.745
129,28.75
130,28.74
131,28.765
132,28.78
133,28.82
134,28.85
135,28.885
136,28.905
137,28.9
138,28.93
139,28.965
140,28.995
141,29.02
142,29.025
143,28.99
144,28.99
145,29.0
146,28.995
147,28.985
148,29.02
149,29.02
150,29.05
151,29.055
152,29.085
153,29.1
154,29.105
155,29.125
156,29.15
157,29.135
158,29.125
159,29.16
160,29.165
161,29.17
162,29.175
163,29.175
164,29.21
165,29.225
166,29.225
167,29.225
168,29.25
169,29.24
170,29.255
171,29.315
172,29.315
173,29.3
174,29.32
175,29.345
176,29.39
177,29.39
178,29.345
179,29.315
180,29.335
181,29.365
182,29.36
183,29.345
184,29.35
185,29.335
186,29.36
187,29.405
188,29.4
189,29.435
190,29.425
191,29.41
192,29.43
193,29.44
194,29.455
195,29.455
196,29.445
197,29.44
198,29.455
199,29.455
200,29.455
201,29.485
202,29.485
203,29.5
204,29.520000000000003
205,29.5
206,29.495
207,29.52
208,29.53
209,29.54
210,29.54
211,29.54
212,29.51
213,29.515
214,29.54
215,29.54
216,29.515
217,29.5
218,29.525
219,29.535
220,29.525
221,29.525
222,29.525
223,29.535
224,29.505
225,29.475
226,29.49
227,29.47
228,29.450000000000003
229,29.46
230,29.450000000000003
231,29.455
232,29.485
233,29.46
234,29.43
235,29.44
236,29.455
237,29.455
238,29.48
239,29.53
240,29.525
241,29.51
242,29.515
243,29.535
244,29.555
245,29.59
246,29.625
247,29.655
248,29.67
249,29.66
250,29.655
251,29.675
252,29.725
253,29.725
254,29.73
255,29.745
256,29.765
257,29.81
258,29.78
259,29.78
260,29.82
261,29.82
262,29.845
263,29.89
264,29.91
265,29.89
266,29.875
267,29.895
268,29.92
269,29.93
270,29.96
271,29.975
272,29.975
273,30.01
274,30.01
275,30.015
276,30.005000000000003
277,30.04
278,30.05
279,30.045
280,30.055
281,30.09
282,30.135
283,30.145
284,30.12
285,30.130000000000003
286,30.175
287,30.18
288,30.225
289,30.275
290,30.325000000000003
291,30.325000000000003
292,30.315
293,30.365
294,30.39
295,30.41
296,30.41
297,30.44
298,30.485
299,30.48
300,30.47
301,30.4925
302,30.51
303,30.515
304,30.5
305,30.505
306,30.535
307,30.525
308,30.51
309,30.525
310,30.56
311,30.59
312,30.575
313,30.545
314,30.575000000000003
315,30.605
316,30.595
317,30.61
318,30.625
319,30.66
320,30.69
321,30.69
322,30.700000000000003
323,30.72
324,30.73
325,30.735
326,30.76
327,30.775
328,30.805
329,30.825
330,30.81
331,30.82
332,30.8
333,30.799999999999997
