,0
0,430.7833333333333
1,430.7833333333333
2,430.7833333333333
3,430.7833333333333
4,430.7833333333333
5,430.7833333333333
6,431.6657142857143
7,431.6657142857143
8,431.6657142857143
9,431.6657142857143
10,431.24166666666673
11,431.24166666666673
12,431.24166666666673
13,431.24166666666673
14,431.24166666666673
15,431.035
16,431.035
17,431.035
18,431.035
19,431.035
20,430.9933333333333
21,430.9933333333333
22,430.9933333333333
23,430.9933333333333
24,430.9933333333333
25,432.6271428571429
26,432.6271428571429
27,432.6271428571429
28,432.6271428571429
29,432.6271428571429
30,435.2616666666667
31,435.2616666666667
32,435.2616666666667
33,435.2616666666667
34,435.2616666666667
35,435.2616666666667
36,434.5771428571429
37,434.5771428571429
38,434.5771428571429
39,434.5771428571429
40,437.7766666666666
41,437.7766666666666
42,437.7766666666666
43,437.7766666666666
44,437.7766666666666
45,440.79333333333335
46,440.79333333333335
47,440.79333333333335
48,440.79333333333335
49,440.79333333333335
50,440.79333333333335
51,435.95142857142855
52,435.95142857142855
53,435.95142857142855
54,435.95142857142855
55,431.9883333333334
56,431.9883333333334
57,431.9883333333334
58,431.9883333333334
59,431.9883333333334
60,432.27
61,432.27
62,432.27
63,432.27
64,432.27
65,432.27
66,432.49142857142857
67,432.49142857142857
68,432.49142857142857
69,432.49142857142857
70,436.67333333333335
71,436.67333333333335
72,436.67333333333335
73,436.67333333333335
74,436.67333333333335
75,436.21333333333337
76,436.21333333333337
77,436.21333333333337
78,436.21333333333337
79,436.21333333333337
80,436.21333333333337
81,431.1628571428572
82,431.1628571428572
83,431.1628571428572
84,431.1628571428572
85,426.71
86,426.71
87,426.71
88,426.71
89,426.71
90,421.87
91,421.87
92,421.87
93,421.87
94,421.87
95,419.69833333333344
96,419.69833333333344
97,419.69833333333344
98,419.69833333333344
99,419.69833333333344
100,416.1285714285714
101,416.1285714285714
102,416.1285714285714
103,416.1285714285714
104,416.1285714285714
105,418.66333333333336
106,418.66333333333336
107,418.66333333333336
108,418.66333333333336
109,418.66333333333336
110,418.66333333333336
111,421.312857142857
112,421.312857142857
113,421.312857142857
114,421.312857142857
115,421.355
116,421.355
117,421.355
118,421.355
119,421.355
120,417.9716666666666
121,417.9716666666666
122,417.9716666666666
123,417.9716666666666
124,417.9716666666666
125,417.9716666666666
126,416.0314285714286
127,416.0314285714286
128,416.0314285714286
129,416.0314285714286
130,415.465
131,415.465
132,415.465
133,415.465
134,415.465
135,416.2533333333333
136,416.2533333333333
137,416.2533333333333
138,416.2533333333333
139,416.2533333333333
140,416.2533333333333
141,419.1171428571429
142,419.1171428571429
143,419.1171428571429
144,419.1171428571429
145,421.845
146,421.845
147,421.845
148,421.845
149,421.845
150,425.1183333333333
151,425.1183333333333
152,425.1183333333333
153,425.1183333333333
154,425.1183333333333
155,425.1183333333333
156,427.13428571428574
157,427.13428571428574
158,427.13428571428574
159,427.13428571428574
160,427.8466666666668
161,427.8466666666668
162,427.8466666666668
163,427.8466666666668
164,427.8466666666668
165,429.9433333333333
166,429.9433333333333
167,429.9433333333333
168,429.9433333333333
169,429.9433333333333
170,429.9433333333333
171,431.7085714285714
172,431.7085714285714
173,431.7085714285714
174,431.7085714285714
175,433.9883333333333
176,433.9883333333333
177,433.9883333333333
178,433.9883333333333
179,433.9883333333333
180,432.88000000000005
181,432.88000000000005
182,432.88000000000005
183,432.88000000000005
184,432.88000000000005
185,432.88000000000005
186,427.54
187,427.54
188,427.54
189,427.54
190,425.63999999999993
191,425.63999999999993
192,425.63999999999993
193,425.63999999999993
194,425.63999999999993
195,425.9533333333334
196,425.9533333333334
197,425.9533333333334
198,425.9533333333334
199,425.9533333333334
200,425.9533333333334
201,427.9528571428572
202,427.9528571428572
203,427.9528571428572
204,427.9528571428572
205,431.0166666666667
206,431.0166666666667
207,431.0166666666667
208,431.0166666666667
209,431.0166666666667
210,431.04
211,431.04
212,431.04
213,431.04
214,431.04
215,431.04
216,430.41
217,430.41
218,430.41
219,430.41
220,430.4983333333333
221,430.4983333333333
222,430.4983333333333
223,430.4983333333333
224,430.4983333333333
225,429.0883333333333
226,429.0883333333333
227,429.0883333333333
228,429.0883333333333
229,429.0883333333333
230,429.0883333333333
231,427.4657142857142
232,427.4657142857142
233,427.4657142857142
234,427.4657142857142
235,427.71333333333337
236,427.71333333333337
237,427.71333333333337
238,427.71333333333337
239,427.71333333333337
240,427.71333333333337
241,428.5028571428571
242,428.5028571428571
243,428.5028571428571
244,428.5028571428571
245,428.5028571428571
