,0
0,377.0566666666667
1,377.0566666666667
2,377.0566666666667
3,377.0566666666667
4,377.0566666666667
5,377.0566666666667
6,377.0566666666667
7,377.0566666666667
8,377.0566666666667
9,377.0566666666667
10,377.0566666666667
11,377.0566666666667
12,380.8718181818182
13,380.8718181818182
14,380.8718181818182
15,380.8718181818182
16,380.8718181818182
17,380.8718181818182
18,380.8718181818182
19,380.8718181818182
20,380.8718181818182
21,380.8718181818182
22,382.0508333333333
23,382.0508333333333
24,382.0508333333333
25,382.0508333333333
26,382.0508333333333
27,382.0508333333333
28,382.0508333333333
29,382.0508333333333
30,382.0508333333333
31,382.0508333333333
32,382.085
33,382.085
34,382.085
35,382.085
36,382.085
37,382.085
38,382.085
39,382.085
40,382.085
41,382.085
42,379.9527272727273
43,379.9527272727273
44,379.9527272727273
45,379.9527272727273
46,379.9527272727273
47,379.9527272727273
48,379.9527272727273
49,379.9527272727273
50,379.9527272727273
51,379.9527272727273
52,378.1683333333333
53,378.1683333333333
54,378.1683333333333
55,378.1683333333333
56,378.1683333333333
57,378.1683333333333
58,378.1683333333333
59,378.1683333333333
60,378.1683333333333
61,378.1683333333333
62,378.0816666666667
63,378.0816666666667
64,378.0816666666667
65,378.0816666666667
66,378.0816666666667
67,378.0816666666667
68,378.0816666666667
69,378.0816666666667
70,378.0816666666667
71,379.2972727272728
72,379.2972727272728
73,379.2972727272728
74,379.2972727272728
75,379.2972727272728
76,379.2972727272728
77,379.2972727272728
78,379.2972727272728
79,379.2972727272728
80,379.2972727272728
81,379.2972727272728
82,379.5591666666666
83,379.5591666666666
84,379.5591666666666
85,379.5591666666666
86,379.5591666666666
87,379.5591666666666
88,379.5591666666666
89,379.5591666666666
90,379.5591666666666
91,379.5591666666666
92,378.72083333333336
93,378.72083333333336
94,378.72083333333336
95,378.72083333333336
96,378.72083333333336
97,378.72083333333336
98,378.72083333333336
99,378.72083333333336
100,378.72083333333336
101,378.5254545454545
102,378.5254545454545
103,378.5254545454545
104,378.5254545454545
105,378.5254545454545
106,378.5254545454545
107,378.5254545454545
108,378.5254545454545
109,378.5254545454545
110,378.5254545454545
111,378.5254545454545
112,384.3258333333333
113,384.3258333333333
114,384.3258333333333
115,384.3258333333333
116,384.3258333333333
117,384.3258333333333
118,384.3258333333333
119,384.3258333333333
120,384.3258333333333
121,384.3258333333333
122,385.3975
123,385.3975
124,385.3975
125,385.3975
126,385.3975
127,385.3975
128,385.3975
129,385.3975
130,385.3975
131,383.9290909090909
132,383.9290909090909
133,383.9290909090909
134,383.9290909090909
135,383.9290909090909
136,383.9290909090909
137,383.9290909090909
138,383.9290909090909
139,383.9290909090909
140,383.9290909090909
141,383.9290909090909
142,381.1816666666667
143,381.1816666666667
144,381.1816666666667
145,381.1816666666667
146,381.1816666666667
147,381.1816666666667
148,381.1816666666667
149,381.1816666666667
150,381.1816666666667
151,381.1816666666667
152,380.69166666666666
153,380.69166666666666
154,380.69166666666666
155,380.69166666666666
156,380.69166666666666
157,380.69166666666666
158,380.69166666666666
159,380.69166666666666
160,380.69166666666666
161,380.7327272727273
162,380.7327272727273
163,380.7327272727273
164,380.7327272727273
165,380.7327272727273
166,380.7327272727273
167,380.7327272727273
168,380.7327272727273
169,380.7327272727273
170,380.7327272727273
171,380.7327272727273
172,380.56500000000005
173,380.56500000000005
174,380.56500000000005
175,380.56500000000005
176,380.56500000000005
177,380.56500000000005
178,380.56500000000005
179,380.56500000000005
180,380.56500000000005
181,380.56500000000005
182,379.1975
183,379.1975
184,379.1975
185,379.1975
186,379.1975
187,379.1975
188,379.1975
189,379.1975
190,379.1975
191,382.97272727272735
192,382.97272727272735
193,382.97272727272735
194,382.97272727272735
195,382.97272727272735
196,382.97272727272735
197,382.97272727272735
198,382.97272727272735
199,382.97272727272735
200,382.97272727272735
201,382.97272727272735
202,378.80166666666673
203,378.80166666666673
204,378.80166666666673
205,378.80166666666673
206,378.80166666666673
207,378.80166666666673
208,378.80166666666673
209,378.80166666666673
210,378.80166666666673
211,378.80166666666673
212,375.70583333333343
213,375.70583333333343
214,375.70583333333343
215,375.70583333333343
216,375.70583333333343
217,375.70583333333343
218,375.70583333333343
219,375.70583333333343
220,375.70583333333343
221,379.6836363636364
222,379.6836363636364
223,379.6836363636364
224,379.6836363636364
225,379.6836363636364
226,379.6836363636364
227,379.6836363636364
228,379.6836363636364
229,379.6836363636364
230,379.6836363636364
231,379.6836363636364
232,380.125
233,380.125
234,380.125
235,380.125
236,380.125
237,380.125
238,380.125
239,380.125
240,380.125
241,380.125
242,380.4991666666667
243,380.4991666666667
244,380.4991666666667
245,380.4991666666667
246,380.4991666666667
247,380.4991666666667
248,380.4991666666667
249,380.4991666666667
250,380.4991666666667
251,380.4991666666667
252,385.10083333333336
253,385.10083333333336
254,385.10083333333336
255,385.10083333333336
256,385.10083333333336
257,385.10083333333336
258,385.10083333333336
259,385.10083333333336
260,385.10083333333336
261,385.10083333333336
262,384.8354545454546
263,384.8354545454546
264,384.8354545454546
265,384.8354545454546
266,384.8354545454546
267,384.8354545454546
268,384.8354545454546
269,384.8354545454546
270,384.8354545454546
271,384.8354545454546
272,383.81916666666666
273,383.81916666666666
274,383.81916666666666
275,383.81916666666666
276,383.81916666666666
277,383.81916666666666
278,383.81916666666666
279,383.81916666666666
280,383.81916666666666
281,383.81916666666666
282,383.5783333333333
283,383.5783333333333
284,383.5783333333333
285,383.5783333333333
286,383.5783333333333
287,383.5783333333333
288,383.5783333333333
289,383.5783333333333
290,383.5783333333333
291,383.5783333333333
292,383.8536363636363
293,383.8536363636363
294,383.8536363636363
295,383.8536363636363
296,383.8536363636363
297,383.8536363636363
298,383.8536363636363
299,383.8536363636363
300,383.8536363636363
301,383.8536363636363
302,383.865
303,383.865
304,383.865
305,383.865
306,383.865
307,383.865
308,383.865
309,383.865
310,383.865
311,379.74818181818176
312,379.74818181818176
313,379.74818181818176
314,379.74818181818176
315,379.74818181818176
316,379.74818181818176
317,379.74818181818176
318,379.74818181818176
319,379.74818181818176
320,379.74818181818176
321,379.74818181818176
322,381.1333333333334
323,381.1333333333334
324,381.1333333333334
325,381.1333333333334
326,381.1333333333334
327,381.1333333333334
328,381.1333333333334
329,381.1333333333334
330,381.1333333333334
331,381.1333333333334
332,382.5175000000001
333,382.5175000000001
334,382.5175000000001
335,382.5175000000001
336,382.5175000000001
337,382.5175000000001
338,382.5175000000001
339,382.5175000000001
340,382.5175000000001
341,382.5175000000001
342,384.8875
343,384.8875
344,384.8875
345,384.8875
346,384.8875
347,384.8875
348,384.8875
349,384.8875
350,384.8875
351,384.8875
352,382.9509090909092
353,382.9509090909092
354,382.9509090909092
355,382.9509090909092
356,382.9509090909092
357,382.9509090909092
358,382.9509090909092
359,382.9509090909092
360,382.9509090909092
361,382.9509090909092
362,380.3925
363,380.3925
364,380.3925
365,380.3925
366,380.3925
367,380.3925
368,380.3925
369,380.3925
370,380.3925
371,380.3925
372,379.7216666666666
373,379.7216666666666
374,379.7216666666666
375,379.7216666666666
376,379.7216666666666
377,379.7216666666666
378,379.7216666666666
379,379.7216666666666
380,379.7216666666666
381,378.5163636363637
382,378.5163636363637
383,378.5163636363637
384,378.5163636363637
385,378.5163636363637
386,378.5163636363637
387,378.5163636363637
388,378.5163636363637
389,378.5163636363637
390,378.5163636363637
391,378.5163636363637
392,380.5433333333333
393,380.5433333333333
394,380.5433333333333
395,380.5433333333333
396,380.5433333333333
397,380.5433333333333
398,380.5433333333333
399,380.5433333333333
400,380.5433333333333
401,380.5433333333333
402,379.0175
403,379.0175
404,379.0175
405,379.0175
406,379.0175
407,379.0175
408,379.0175
409,379.0175
410,379.0175
411,375.3481818181818
412,375.3481818181818
413,375.3481818181818
414,375.3481818181818
415,375.3481818181818
416,375.3481818181818
417,375.3481818181818
418,375.3481818181818
419,375.3481818181818
420,375.3481818181818
421,375.3481818181818
422,378.26499999999993
423,378.26499999999993
424,378.26499999999993
425,378.26499999999993
426,378.26499999999993
427,378.26499999999993
428,378.26499999999993
429,378.26499999999993
430,378.26499999999993
431,378.26499999999993
432,379.6741666666667
433,379.6741666666667
434,379.6741666666667
435,379.6741666666667
436,379.6741666666667
437,379.6741666666667
438,379.6741666666667
439,379.6741666666667
440,379.6741666666667
441,377.7890909090909
442,377.7890909090909
443,377.7890909090909
444,377.7890909090909
445,377.7890909090909
446,377.7890909090909
447,377.7890909090909
448,377.7890909090909
449,377.7890909090909
450,377.7890909090909
451,377.7890909090909
452,375.03
453,375.03
454,375.03
455,375.03
456,375.03
457,375.03
458,375.03
459,375.03
460,375.03
461,375.03
462,376.43250000000006
463,376.43250000000006
464,376.43250000000006
465,376.43250000000006
466,376.43250000000006
467,376.43250000000006
468,376.43250000000006
469,376.43250000000006
470,376.43250000000006
471,376.43250000000006
472,370.3858333333333
473,370.3858333333333
474,370.3858333333333
475,370.3858333333333
476,370.3858333333333
477,370.3858333333333
478,370.3858333333333
479,370.3858333333333
480,370.3858333333333
481,370.3858333333333
482,371.7209090909091
483,371.7209090909091
484,371.7209090909091
485,371.7209090909091
486,371.7209090909091
487,371.7209090909091
488,371.7209090909091
489,371.7209090909091
490,371.7209090909091
491,371.7209090909091
492,373.26416666666665
493,373.26416666666665
494,373.26416666666665
495,373.26416666666665
496,373.26416666666665
497,373.26416666666665
498,373.26416666666665
499,373.26416666666665
500,373.26416666666665
501,373.26416666666665
502,377.7766666666666
503,377.7766666666666
504,377.7766666666666
505,377.7766666666666
506,377.7766666666666
507,377.7766666666666
508,377.7766666666666
509,377.7766666666666
510,377.7766666666666
511,377.7766666666666
512,381.0090909090909
513,381.0090909090909
514,381.0090909090909
515,381.0090909090909
516,381.0090909090909
517,381.0090909090909
518,381.0090909090909
519,381.0090909090909
520,381.0090909090909
521,381.0090909090909
522,383.1025
523,383.1025
524,383.1025
525,383.1025
526,383.1025
527,383.1025
528,383.1025
529,383.1025
530,383.1025
531,383.1025
532,376.8491666666667
533,376.8491666666667
534,376.8491666666667
535,376.8491666666667
536,376.8491666666667
537,376.8491666666667
538,376.8491666666667
539,376.8491666666667
540,376.8491666666667
541,376.8491666666667
542,378.4
543,378.4
544,378.4
545,378.4
546,378.4
547,378.4
548,378.4
549,378.4
550,378.4
551,378.4
552,378.2025
553,378.2025
554,378.2025
555,378.2025
556,378.2025
557,378.2025
558,378.2025
559,378.2025
560,378.2025
561,378.2025
562,368.36083333333335
563,368.36083333333335
564,368.36083333333335
565,368.36083333333335
566,368.36083333333335
567,368.36083333333335
568,368.36083333333335
569,368.36083333333335
570,368.36083333333335
571,367.1027272727272
572,367.1027272727272
573,367.1027272727272
574,367.1027272727272
575,367.1027272727272
576,367.1027272727272
577,367.1027272727272
578,367.1027272727272
579,367.1027272727272
580,367.1027272727272
581,367.1027272727272
582,368.2191666666667
583,368.2191666666667
584,368.2191666666667
585,368.2191666666667
586,368.2191666666667
587,368.2191666666667
588,368.2191666666667
589,368.2191666666667
590,368.2191666666667
591,368.2191666666667
592,366.6025
593,366.6025
594,366.6025
595,366.6025
596,366.6025
597,366.6025
598,366.6025
599,366.6025
600,366.6025
601,366.61727272727273
602,366.61727272727273
603,366.61727272727273
604,366.61727272727273
605,366.61727272727273
606,366.61727272727273
607,366.61727272727273
608,366.61727272727273
609,366.61727272727273
610,366.61727272727273
611,366.61727272727273
612,364.81750000000005
613,364.81750000000005
614,364.81750000000005
615,364.81750000000005
616,364.81750000000005
617,364.81750000000005
618,364.81750000000005
619,364.81750000000005
620,364.81750000000005
621,364.81750000000005
622,365.0741666666667
623,365.0741666666667
624,365.0741666666667
625,365.0741666666667
626,365.0741666666667
627,365.0741666666667
628,365.0741666666667
629,365.0741666666667
630,365.0741666666667
631,367.60636363636365
632,367.60636363636365
633,367.60636363636365
634,367.60636363636365
635,367.60636363636365
636,367.60636363636365
637,367.60636363636365
638,367.60636363636365
639,367.60636363636365
640,367.60636363636365
641,367.60636363636365
642,370.6590909090909
643,370.6590909090909
644,370.6590909090909
645,370.6590909090909
646,370.6590909090909
647,370.6590909090909
648,370.6590909090909
649,370.6590909090909
650,370.6590909090909
651,370.6590909090909
652,367.83833333333337
653,367.83833333333337
654,367.83833333333337
655,367.83833333333337
656,367.83833333333337
657,367.83833333333337
658,367.83833333333337
659,367.83833333333337
660,367.83833333333337
661,367.83833333333337
662,367.9875
663,367.9875
664,367.9875
665,367.9875
666,367.9875
667,367.9875
668,367.9875
669,367.9875
670,367.9875
671,367.9875
672,366.53
673,366.53
674,366.53
675,366.53
676,366.53
677,366.53
678,366.53
679,366.53
680,366.53
681,366.53
682,367.4258333333333
683,367.4258333333333
684,367.4258333333333
685,367.4258333333333
686,367.4258333333333
