,0
0,685.812
1,685.812
2,685.812
3,685.812
4,685.812
5,685.812
6,685.812
7,685.812
8,685.812
9,685.812
10,685.812
11,685.812
12,685.812
13,685.812
14,685.812
15,686.9399999999999
16,686.9399999999999
17,686.9399999999999
18,686.9399999999999
19,686.9399999999999
20,686.9399999999999
21,686.9399999999999
22,686.9399999999999
23,686.9399999999999
24,686.9399999999999
25,682.551
26,682.551
27,682.551
28,682.551
29,682.551
30,682.551
31,682.551
32,682.551
33,682.551
34,682.551
35,675.153
36,675.153
37,675.153
38,675.153
39,675.153
40,675.153
41,675.153
42,675.153
43,675.153
44,675.153
45,675.153
46,675.512
47,675.512
48,675.512
49,675.512
50,675.512
51,675.512
52,675.512
53,675.512
54,675.512
55,675.512
56,675.1890000000001
57,675.1890000000001
58,675.1890000000001
59,675.1890000000001
60,675.1890000000001
61,675.1890000000001
62,675.1890000000001
63,675.1890000000001
64,675.1890000000001
65,675.1890000000001
66,675.6319999999998
67,675.6319999999998
68,675.6319999999998
69,675.6319999999998
70,675.6319999999998
71,675.6319999999998
72,675.6319999999998
73,675.6319999999998
74,675.6319999999998
75,675.6319999999998
76,673.1389999999999
77,673.1389999999999
78,673.1389999999999
79,673.1389999999999
80,673.1389999999999
81,673.1389999999999
82,673.1389999999999
83,673.1389999999999
84,673.1389999999999
85,673.1389999999999
86,665.325
87,665.325
88,665.325
89,665.325
90,665.325
91,665.325
92,665.325
93,665.325
94,665.325
95,665.325
96,665.455
97,665.455
98,665.455
99,665.455
100,665.455
101,665.455
102,665.455
103,665.455
104,665.455
105,665.455
106,662.157
107,662.157
108,662.157
109,662.157
110,662.157
111,662.157
112,662.157
113,662.157
114,662.157
115,662.157
116,661.448
117,661.448
118,661.448
119,661.448
120,661.448
121,661.448
122,661.448
123,661.448
124,661.448
125,661.448
126,660.2340000000002
127,660.2340000000002
128,660.2340000000002
129,660.2340000000002
130,660.2340000000002
131,660.2340000000002
132,660.2340000000002
133,660.2340000000002
134,660.2340000000002
135,660.2340000000002
136,661.403
137,661.403
138,661.403
139,661.403
140,661.403
141,661.403
142,661.403
143,661.403
144,661.403
145,661.403
146,661.2739999999999
147,661.2739999999999
148,661.2739999999999
149,661.2739999999999
150,661.2739999999999
151,661.2739999999999
152,661.2739999999999
153,661.2739999999999
154,661.2739999999999
155,661.2739999999999
156,663.708
157,663.708
158,663.708
159,663.708
160,663.708
161,663.708
162,663.708
163,663.708
164,663.708
165,663.708
166,657.717
167,657.717
168,657.717
169,657.717
170,657.717
171,657.717
172,657.717
173,657.717
174,657.717
175,657.717
176,659.93
177,659.93
178,659.93
179,659.93
180,659.93
181,659.93
182,659.93
183,659.93
184,659.93
185,659.93
186,658.0340000000001
187,658.0340000000001
188,658.0340000000001
189,658.0340000000001
190,658.0340000000001
191,658.0340000000001
192,658.0340000000001
193,658.0340000000001
194,658.0340000000001
195,658.0340000000001
196,652.0550000000001
197,652.0550000000001
198,652.0550000000001
199,652.0550000000001
200,652.0550000000001
201,652.0550000000001
202,652.0550000000001
203,652.0550000000001
204,652.0550000000001
205,652.0550000000001
206,650.941
207,650.941
208,650.941
209,650.941
210,650.941
211,650.941
212,650.941
213,650.941
214,650.941
215,650.941
216,653.7049999999999
217,653.7049999999999
218,653.7049999999999
219,653.7049999999999
220,653.7049999999999
221,653.7049999999999
222,653.7049999999999
223,653.7049999999999
224,653.7049999999999
225,652.2944444444444
226,652.2944444444444
227,652.2944444444444
228,652.2944444444444
229,652.2944444444444
230,652.2944444444444
231,652.2944444444444
232,652.2944444444444
233,652.2944444444444
234,652.2944444444444
235,650.633
236,650.633
237,650.633
238,650.633
239,650.633
240,650.633
241,650.633
242,650.633
243,650.633
244,650.633
245,647.345
246,647.345
247,647.345
248,647.345
249,647.345
250,647.345
251,647.345
252,647.345
253,647.345
254,647.345
255,646.5989999999999
256,646.5989999999999
257,646.5989999999999
258,646.5989999999999
259,646.5989999999999
260,646.5989999999999
261,646.5989999999999
262,646.5989999999999
263,646.5989999999999
264,646.5989999999999
265,640.6219999999998
266,640.6219999999998
267,640.6219999999998
268,640.6219999999998
269,640.6219999999998
270,640.6219999999998
271,640.6219999999998
272,640.6219999999998
273,640.6219999999998
274,640.6219999999998
275,641.3190000000001
276,641.3190000000001
277,641.3190000000001
278,641.3190000000001
279,641.3190000000001
280,641.3190000000001
281,641.3190000000001
282,641.3190000000001
283,641.3190000000001
284,641.3190000000001
285,645.451
286,645.451
287,645.451
288,645.451
289,645.451
290,645.451
291,645.451
292,645.451
293,645.451
294,645.451
295,649.7850000000001
296,649.7850000000001
297,649.7850000000001
298,649.7850000000001
299,649.7850000000001
300,649.7850000000001
301,649.7850000000001
302,649.7850000000001
303,649.7850000000001
304,649.7850000000001
305,651.136
306,651.136
307,651.136
308,651.136
309,651.136
310,651.136
311,651.136
312,651.136
313,651.136
314,651.136
315,648.483
316,648.483
317,648.483
318,648.483
319,648.483
320,648.483
321,648.483
322,648.483
323,648.483
324,648.483
325,648.421
326,648.421
327,648.421
328,648.421
329,648.421
330,648.421
331,648.421
332,648.421
333,648.421
334,648.421
335,647.7940000000001
336,647.7940000000001
337,647.7940000000001
338,647.7940000000001
339,647.7940000000001
340,647.7940000000001
341,647.7940000000001
342,647.7940000000001
343,647.7940000000001
344,647.7940000000001
345,646.633
346,646.633
347,646.633
348,646.633
349,646.633
350,646.633
351,646.633
352,2430.0
353,2430.0
354,2430.0
355,649.1089999999998
356,649.1089999999998
357,649.1089999999998
358,649.1089999999998
359,649.1089999999998
360,649.1089999999998
361,649.1089999999998
362,649.1089999999998
363,649.1089999999998
364,649.1089999999998
365,648.0020000000001
366,648.0020000000001
367,648.0020000000001
368,648.0020000000001
369,648.0020000000001
370,648.0020000000001
371,648.0020000000001
372,648.0020000000001
373,648.0020000000001
374,648.0020000000001
375,648.0020000000001
376,648.243
377,648.243
378,648.243
379,648.243
380,648.243
381,648.243
382,648.243
383,648.243
384,648.243
385,648.243
386,643.022
387,643.022
388,643.022
389,643.022
390,643.022
391,643.022
392,643.022
393,643.022
394,643.022
395,643.022
396,648.6209999999999
397,648.6209999999999
398,648.6209999999999
399,648.6209999999999
400,648.6209999999999
401,648.6209999999999
402,648.6209999999999
403,648.6209999999999
404,648.6209999999999
405,648.6209999999999
406,648.0469999999999
407,648.0469999999999
408,648.0469999999999
409,648.0469999999999
410,648.0469999999999
411,648.0469999999999
412,648.0469999999999
413,648.0469999999999
414,648.0469999999999
415,648.0469999999999
416,647.2439999999999
417,647.2439999999999
418,647.2439999999999
419,647.2439999999999
420,647.2439999999999
421,647.2439999999999
422,647.2439999999999
423,647.2439999999999
424,647.2439999999999
425,647.2439999999999
426,646.593
427,646.593
428,646.593
429,646.593
430,646.593
431,646.593
432,646.593
433,646.593
434,646.593
435,646.593
436,651.941
437,651.941
438,651.941
439,651.941
440,651.941
441,651.941
442,651.941
443,651.941
444,651.941
445,651.941
446,654.8499999999999
447,654.8499999999999
448,654.8499999999999
449,654.8499999999999
450,654.8499999999999
451,654.8499999999999
452,654.8499999999999
453,654.8499999999999
454,654.8499999999999
455,654.8499999999999
456,662.47
457,662.47
458,662.47
459,662.47
460,662.47
461,662.47
462,662.47
463,662.47
464,662.47
465,662.47
466,661.0699999999999
467,661.0699999999999
468,661.0699999999999
469,661.0699999999999
470,661.0699999999999
471,661.0699999999999
472,661.0699999999999
473,661.0699999999999
474,661.0699999999999
475,661.0699999999999
476,657.3399999999999
477,657.3399999999999
478,657.3399999999999
479,657.3399999999999
480,657.3399999999999
481,657.3399999999999
482,657.3399999999999
483,657.3399999999999
484,657.3399999999999
485,657.3399999999999
486,651.507
487,651.507
488,651.507
489,651.507
490,651.507
491,651.507
492,651.507
493,651.507
494,651.507
495,651.507
496,649.8090000000001
497,649.8090000000001
498,649.8090000000001
499,649.8090000000001
500,649.8090000000001
501,649.8090000000001
502,649.8090000000001
503,649.8090000000001
504,649.8090000000001
505,649.8090000000001
506,647.3689999999999
507,647.3689999999999
508,647.3689999999999
509,647.3689999999999
510,647.3689999999999
511,647.3689999999999
512,647.3689999999999
513,647.3689999999999
514,647.3689999999999
515,647.3689999999999
516,645.0179999999999
517,645.0179999999999
518,645.0179999999999
519,645.0179999999999
520,645.0179999999999
521,645.0179999999999
522,645.0179999999999
523,645.0179999999999
524,645.0179999999999
525,645.0179999999999
526,644.111
527,644.111
528,644.111
529,644.111
530,644.111
531,644.111
532,644.111
533,644.111
534,644.111
535,644.111
536,645.4459999999999
537,645.4459999999999
538,645.4459999999999
539,645.4459999999999
540,645.4459999999999
541,645.4459999999999
542,645.4459999999999
543,645.4459999999999
