,0
0,799.36
1,799.36
2,799.36
3,799.36
4,799.36
5,799.36
6,799.36
7,799.36
8,799.36
9,799.36
10,799.36
11,799.36
12,799.36
13,799.36
14,799.36
15,799.36
16,799.36
17,799.36
18,799.36
19,799.36
20,799.36
21,799.36
22,799.36
23,799.36
24,799.36
25,799.36
26,799.36
27,799.36
28,799.36
29,799.36
30,799.36
31,799.36
32,799.36
33,799.36
34,799.36
35,799.36
36,799.36
37,799.36
38,799.36
39,799.36
40,799.36
41,799.36
42,799.36
43,799.36
44,799.36
45,799.36
46,799.36
47,799.36
48,799.36
49,799.36
50,799.36
51,799.36
52,799.36
53,799.36
54,799.36
55,799.36
56,799.36
57,799.36
58,799.36
59,799.36
60,799.36
61,799.36
62,799.36
63,799.36
64,799.36
65,799.36
66,799.36
67,799.36
68,799.36
69,799.36
70,799.36
71,799.36
72,799.36
73,799.36
74,799.36
75,799.36
76,799.36
77,799.36
78,799.36
79,799.36
80,799.36
81,799.36
82,799.36
83,799.36
84,799.36
85,799.36
86,799.36
87,799.36
88,799.36
89,799.36
90,799.36
91,799.36
92,799.36
93,799.36
94,799.36
95,799.36
96,799.36
97,799.36
98,799.36
99,799.36
100,799.36
101,799.36
102,799.36
103,799.36
104,799.36
105,799.36
106,799.36
107,799.36
108,799.36
109,799.36
110,799.36
111,799.36
112,799.36
113,799.36
114,799.36
115,799.36
116,799.36
117,799.36
118,799.36
119,799.36
120,799.36
121,799.36
122,799.36
123,799.36
124,799.36
125,799.36
126,799.36
127,799.36
128,799.36
129,799.36
130,799.36
131,799.36
132,799.36
133,799.36
134,799.36
135,799.36
136,799.36
137,799.36
138,799.36
139,799.36
140,799.36
141,799.36
142,799.36
143,799.36
144,799.36
145,799.36
146,799.36
147,799.36
148,799.36
149,799.36
150,799.36
151,799.36
152,799.36
153,799.36
154,799.36
155,799.36
156,799.36
157,799.36
158,799.36
159,799.36
160,799.36
161,799.36
162,799.36
163,799.36
164,799.36
165,799.36
166,799.36
167,799.36
168,799.36
169,799.36
170,799.36
171,799.36
172,799.36
173,799.36
174,799.36
175,799.36
176,799.36
177,799.36
178,799.36
179,799.36
180,799.36
181,799.36
182,799.36
183,799.36
184,799.36
185,799.36
186,799.36
187,799.36
188,799.36
189,799.36
190,799.36
191,799.36
192,799.36
193,799.36
194,799.36
195,799.36
196,799.36
197,799.36
198,799.36
199,799.36
200,799.36
201,799.36
202,799.36
203,799.36
204,799.36
205,799.36
206,799.36
207,799.36
208,799.36
209,799.36
210,799.36
211,799.36
212,799.36
213,799.36
214,799.36
215,799.36
216,799.36
217,799.36
218,799.36
219,799.36
220,799.36
221,799.36
222,799.36
223,799.36
224,799.36
225,799.36
226,799.36
227,799.36
228,799.36
229,799.36
230,799.36
231,799.36
232,799.36
233,799.36
234,799.36
235,799.36
236,799.36
237,799.36
238,799.36
239,799.36
240,799.36
241,799.36
242,799.36
243,799.36
244,799.36
245,799.36
246,799.36
247,799.36
248,799.36
249,799.36
250,799.36
251,799.36
252,799.36
253,799.36
254,799.36
255,799.36
256,799.36
257,799.36
258,799.36
259,799.36
260,799.36
261,799.36
262,799.36
263,799.36
264,799.36
265,799.36
266,799.36
267,799.36
268,799.36
269,799.36
270,799.36
271,799.36
272,799.36
273,799.36
274,799.36
275,799.36
276,799.36
277,799.36
278,799.36
279,799.36
280,799.36
281,799.36
282,799.36
283,799.36
284,799.36
285,799.36
286,799.36
287,799.36
288,799.36
289,799.36
290,799.36
291,799.36
292,799.36
293,799.36
294,799.36
295,799.36
296,799.36
297,799.36
298,799.36
299,799.36
300,799.36
301,799.36
302,799.36
303,799.36
304,799.36
305,799.36
306,799.36
307,799.36
308,799.36
309,799.36
310,799.36
311,799.36
312,799.36
313,799.36
314,799.36
315,799.36
316,799.36
317,799.36
318,799.36
319,799.36
320,799.36
321,799.36
322,799.36
323,799.36
324,799.36
325,799.36
326,799.36
327,799.36
328,799.36
329,799.36
330,799.36
331,799.36
332,799.36
333,799.36
334,799.36
335,799.36
336,799.36
337,799.36
338,799.36
339,799.36
340,799.36
341,799.36
342,799.36
343,799.36
344,799.36
345,799.36
346,799.36
347,799.36
348,799.36
349,799.36
350,799.36
351,799.36
352,799.36
353,799.36
354,799.36
355,799.36
356,799.36
357,799.36
358,799.36
359,799.36
360,799.36
361,799.36
362,799.36
363,799.36
364,799.36
365,799.36
366,799.36
367,799.36
368,799.36
369,799.36
370,799.36
371,799.36
372,799.36
373,799.36
374,799.36
375,799.36
376,799.36
377,799.36
378,799.36
379,799.36
380,799.36
381,799.36
382,799.36
383,799.36
384,799.36
385,799.36
386,799.36
387,799.36
388,799.36
389,799.36
390,799.36
391,799.36
392,799.36
393,799.36
394,799.36
395,799.36
396,799.36
397,799.36
398,799.36
399,799.36
400,799.36
401,799.36
402,799.36
403,799.36
404,799.36
405,799.36
406,799.36
407,799.36
408,799.36
409,799.36
410,799.36
411,799.36
412,799.36
413,799.36
414,799.36
415,799.36
416,799.36
417,799.36
418,799.36
419,799.36
420,799.36
421,799.36
422,799.36
423,799.36
424,799.36
425,799.36
426,799.36
427,799.36
428,799.36
429,799.36
430,799.36
431,799.36
432,799.36
433,799.36
434,799.36
435,799.36
436,799.36
437,799.36
438,799.36
439,799.36
440,799.36
441,799.36
442,799.36
443,799.36
444,799.36
445,799.36
446,799.36
447,799.36
448,799.36
449,799.36
450,799.36
451,799.36
452,799.36
453,799.36
454,799.36
455,799.36
456,799.36
457,799.36
458,799.36
459,799.36
460,799.36
461,799.36
462,799.36
463,799.36
464,799.36
465,799.36
466,799.36
467,799.36
468,799.36
469,799.36
470,799.36
471,799.36
472,799.36
473,799.36
474,799.36
475,799.36
476,799.36
477,799.36
478,799.36
479,799.36
480,799.36
481,799.36
482,799.36
483,799.36
484,799.36
485,799.36
486,799.36
487,799.36
488,799.36
489,799.36
490,799.36
491,799.36
492,799.36
493,799.36
494,799.36
495,799.36
496,799.36
497,799.36
498,799.36
499,799.36
500,799.36
501,799.36
502,799.36
503,799.36
504,799.36
505,799.36
506,799.36
507,799.36
508,799.36
509,799.36
510,799.36
511,799.36
512,799.36
513,799.36
514,799.36
515,799.36
516,799.36
517,799.36
518,799.36
519,799.36
520,799.36
521,799.36
522,799.36
523,799.36
524,799.36
525,799.36
526,799.36
527,799.36
528,799.36
529,799.36
530,799.36
531,799.36
532,799.36
533,799.36
534,799.36
535,799.36
536,799.36
537,799.36
538,799.36
539,799.36
540,799.36
541,799.36
542,799.36
543,799.36
544,799.36
545,799.36
546,799.36
547,799.36
548,799.36
549,799.36
550,799.36
551,799.36
552,799.36
553,799.36
554,799.36
555,799.36
556,799.36
557,799.36
558,799.36
559,799.36
560,799.36
561,799.36
562,799.36
563,799.36
564,799.36
565,799.36
566,799.36
567,799.36
568,799.36
569,799.36
570,799.36
571,799.36
572,799.36
573,799.36
574,799.36
575,799.36
576,799.36
577,799.36
578,799.36
579,799.36
580,799.36
581,799.36
582,799.36
583,799.36
584,799.36
585,799.36
586,799.36
587,799.36
588,799.36
589,799.36
590,799.36
591,799.36
592,799.36
593,799.36
594,799.36
595,799.36
596,799.36
597,799.36
598,799.36
599,799.36
600,799.36
601,799.36
602,799.36
603,799.36
604,799.36
605,799.36
606,799.36
607,799.36
608,799.36
609,799.36
610,799.36
611,799.36
612,799.36
613,799.36
614,799.36
615,799.36
616,799.36
617,799.36
618,799.36
619,799.36
620,799.36
621,799.36
622,799.36
623,799.36
624,799.36
625,799.36
626,799.36
627,799.36
628,799.36
629,799.36
630,799.36
631,799.36
632,799.36
633,799.36
634,799.36
635,799.36
636,799.36
637,799.36
638,799.36
639,799.36
640,799.36
641,799.36
642,799.36
643,799.36
644,799.36
645,799.36
646,799.36
647,799.36
648,799.36
649,799.36
650,799.36
651,799.36
652,799.36
653,799.36
654,799.36
655,799.36
656,799.36
657,799.36
658,799.36
659,799.36
660,799.36
661,799.36
662,799.36
663,799.36
664,799.36
665,799.36
666,799.36
667,799.36
668,799.36
669,799.36
670,799.36
671,799.36
672,799.36
673,799.36
674,799.36
675,799.36
676,799.36
677,799.36
678,799.36
679,799.36
680,799.36
681,799.36
682,799.36
683,799.36
684,799.36
685,799.36
686,799.36
687,799.36
688,799.36
689,799.36
690,799.36
691,799.36
692,799.36
693,799.36
694,799.36
695,799.36
696,799.36
697,799.36
698,799.36
699,799.36
700,799.36
701,799.36
702,799.36
703,799.36
704,799.36
705,799.36
706,799.36
707,799.36
708,799.36
709,799.36
710,799.36
711,799.36
712,799.36
713,799.36
714,799.36
715,799.36
716,799.36
717,799.36
718,799.36
719,799.36
720,799.36
721,799.36
722,799.36
723,799.36
724,799.36
725,799.36
726,799.36
727,799.36
728,799.36
729,799.36
730,799.36
731,799.36
732,799.36
733,799.36
734,799.36
735,799.36
736,799.36
737,799.36
738,799.36
739,799.36
740,799.36
741,799.36
742,799.36
743,799.36
744,799.36
745,799.36
746,799.36
747,799.36
748,799.36
749,799.36
750,799.36
751,799.36
752,799.36
753,799.36
754,799.36
755,799.36
756,799.36
757,799.36
758,799.36
759,799.36
760,799.36
761,799.36
762,799.36
763,799.36
764,799.36
765,799.36
766,799.36
767,799.36
768,799.36
769,799.36
770,799.36
771,799.36
772,799.36
773,799.36
774,799.36
775,799.36
776,799.36
777,799.36
778,799.36
779,799.36
780,799.36
781,799.36
782,799.36
783,799.36
784,799.36
785,799.36
786,799.36
787,799.36
788,799.36
789,799.36
790,799.36
791,799.36
792,799.36
793,799.36
794,799.36
795,799.36
796,799.36
797,799.36
798,799.36
799,799.36
800,799.36
801,799.36
802,799.36
803,799.36
804,799.36
805,799.36
806,799.36
807,799.36
808,799.36
809,799.36
810,799.36
811,799.36
812,799.36
813,799.36
814,799.36
815,799.36
816,799.36
817,799.36
818,799.36
819,799.36
820,799.36
821,799.36
822,799.36
823,799.36
824,799.36
825,799.36
826,799.36
827,799.36
828,799.36
829,799.36
830,799.36
831,799.36
832,799.36
833,799.36
834,799.36
835,799.36
836,799.36
837,799.36
838,799.36
839,799.36
840,799.36
841,799.36
842,799.36
843,799.36
844,799.36
845,799.36
846,799.36
847,799.36
848,799.36
849,799.36
850,799.36
851,799.36
852,799.36
853,799.36
854,799.36
855,799.36
856,799.36
857,799.36
858,799.36
859,799.36
860,799.36
861,799.36
862,799.36
863,799.36
864,799.36
865,799.36
866,799.36
867,799.36
868,799.36
869,799.36
870,799.36
871,799.36
872,799.36
873,799.36
874,799.36
875,799.36
876,799.36
877,799.36
878,799.36
879,799.36
880,799.36
881,799.36
882,799.36
883,799.36
884,799.36
885,799.36
886,799.36
887,799.36
888,799.36
889,799.36
890,799.36
891,799.36
892,799.36
893,799.36
894,799.36
895,799.36
896,799.36
897,799.36
898,799.36
899,799.36
900,799.36
901,799.36
902,799.36
903,799.36
904,799.36
905,799.36
906,799.36
907,799.36
908,799.36
909,799.36
910,799.36
911,799.36
912,799.36
913,799.36
914,799.36
915,799.36
916,799.36
917,799.36
918,799.36
919,799.36
920,799.36
921,799.36
922,799.36
923,799.36
924,799.36
925,799.36
926,799.36
927,799.36
928,799.36
929,799.36
930,799.36
931,799.36
932,799.36
933,799.36
934,799.36
935,799.36
936,799.36
937,799.36
938,799.36
939,799.36
940,799.36
941,799.36
942,799.36
943,799.36
944,799.36
945,799.36
946,799.36
947,799.36
948,799.36
949,799.36
950,799.36
951,799.36
952,799.36
953,799.36
954,799.36
955,799.36
956,799.36
957,799.36
958,799.36
959,799.36
960,799.36
961,799.36
962,799.36
963,799.36
964,799.36
965,799.36
966,799.36
967,799.36
968,799.36
969,799.36
970,799.36
971,799.36
972,799.36
973,799.36
974,799.36
975,799.36
976,799.36
977,799.36
978,799.36
979,799.36
980,799.36
981,799.36
982,799.36
983,799.36
984,799.36
985,799.36
986,799.36
987,799.36
988,799.36
989,799.36
990,799.36
991,799.36
992,799.36
993,799.36
994,799.36
995,799.36
996,799.36
997,799.36
998,799.36
999,799.36
1000,799.36
1001,799.36
1002,799.36
1003,799.36
1004,799.36
1005,799.36
1006,799.36
1007,799.36
1008,799.36
1009,799.36
1010,799.36
1011,799.36
1012,799.36
1013,799.36
1014,799.36
1015,799.36
1016,799.36
1017,799.36
1018,799.36
1019,799.36
1020,799.36
1021,799.36
1022,799.36
1023,799.36
1024,799.36
1025,799.36
1026,799.36
1027,799.36
1028,799.36
1029,799.36
1030,799.36
1031,799.36
1032,799.36
1033,799.36
1034,799.36
1035,799.36
1036,799.36
1037,799.36
1038,799.36
1039,799.36
1040,799.36
1041,799.36
1042,799.36
1043,799.36
1044,799.36
1045,799.36
1046,799.36
1047,799.36
1048,799.36
1049,799.36
1050,799.36
1051,799.36
1052,799.36
1053,799.36
1054,799.36
1055,799.36
1056,799.36
1057,799.36
1058,799.36
1059,799.36
1060,799.36
1061,799.36
1062,799.36
1063,799.36
1064,799.36
1065,799.36
1066,799.36
1067,799.36
1068,799.36
1069,799.36
1070,799.36
1071,799.36
1072,799.36
1073,799.36
1074,799.36
1075,799.36
1076,799.36
1077,799.36
1078,799.36
1079,799.36
1080,799.36
1081,799.36
1082,799.36
1083,799.36
1084,799.36
1085,799.36
1086,799.36
1087,799.36
1088,799.36
1089,799.36
1090,799.36
1091,799.36
1092,799.36
1093,799.36
1094,799.36
1095,799.36
1096,799.36
1097,799.36
1098,799.36
1099,799.36
1100,799.36
